,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt8900082/,Commando Ninja,"Montpellier, France",,"Montpellier, Hérault, Occitanie, France métropolitaine, France",43.6112422,3.8767337
1,/title/tt1815852/,Nitro Circus: The Movie,"Utah, USA",,"Utah, United States of America",39.4225192,-111.7143584
2,/title/tt1815852/,Nitro Circus: The Movie,"North Carolina, USA",,"North Carolina, United States of America",35.6729639,-79.0392919
3,/title/tt1815852/,Nitro Circus: The Movie,"Maryland, USA",,"Maryland, United States of America",39.5162234,-76.9382069
4,/title/tt10333650/,Kamen raidâ Zerowan,"Tokyo, Japan",,"東京都, 日本 (Japan)",35.6828387,139.7594549
5,/title/tt0095311/,Hit List,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
6,/title/tt0026867/,Het mysterie van de onderwereld,"Griffith Observatory, 2800 E Observatory Rd, Los Angeles, California, USA",,"Griffith Observatory, 2800, East Observatory Road, Griffith Park, Los Angeles, Los Angeles County, California, 90027, United States of America",34.11821875,-118.30029332196601
7,/title/tt0026867/,Het mysterie van de onderwereld,"Chatsworth Park, Chatsworth, Los Angeles, California, USA",,"Chatsworth, 1, Chatsworth, Los Angeles, Los Angeles County, California, 91311-4127, United States of America",34.2529333,-118.5992976
8,/title/tt0026867/,Het mysterie van de onderwereld,"Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA",,,,
9,/title/tt0110875/,Possessed by the Night,"2338 Observatory Avenue, Los Angeles, California, USA",(Howard and Peggy's House)                        ,"2338, Observatory Avenue, Los Feliz, Los Angeles, Los Angeles County, California, 90027, United States of America",34.11404672953689,-118.28442953611608
10,/title/tt0110875/,Possessed by the Night,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
11,/title/tt0067123/,Gamera tai Shinkai kaijû Jigura,"Kamogawa, Chiba, Japan",,"鴨川市, 千葉県, 日本 (Japan)",35.1140584,140.098692
12,/title/tt0046054/,The Master of Ballantrae,"Eilean Donan Castle, Dornie, Highland, Scotland, UK",,"Eilean Donan Castle, A87, Totaig, Dornie, Highland, Scotland, IV40 8DX, United Kingdom",57.27386745,-5.516033547012577
13,/title/tt0046054/,The Master of Ballantrae,Italy,,Italia,42.6384261,12.674297
14,/title/tt0046054/,The Master of Ballantrae,"England, UK",,"England, United Kingdom",52.7954791,-0.5402402866174321
15,/title/tt0088934/,Code Name: Emerald,"Paris, France",,"Paris, Île-de-France, France métropolitaine, 75004, France",48.8566969,2.3514616
16,/title/tt0218080/,Agent Red,USS Nimitz,,,,
17,/title/tt0218080/,Agent Red,"Long Beach, California, USA",,"Long Beach, Los Angeles County, California, United States of America",33.7690164,-118.1916048
18,/title/tt0116393/,Gang in Blue,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
19,/title/tt0064688/,Monte Carlo or Bust!,"Åre, Jämtlands län, Sweden",,"Åre, Åre kommun, Jämtlands län, Norrland, 837 52, Sverige",63.4010888,13.0822241
20,/title/tt0064688/,Monte Carlo or Bust!,"England, UK",,"England, United Kingdom",52.7954791,-0.5402402866174321
21,/title/tt0064688/,Monte Carlo or Bust!,"Monte Gelato Falls, Treja River, Lazio, Italy",,,,
22,/title/tt7378944/,The Man from U.N.C.L.E.: The Missing Shoe Affair,"North Yorkshire, England, UK",(location)                        ,"North Yorkshire, Sharow, Harrogate, North Yorkshire, Yorkshire and the Humber, England, United Kingdom",54.13453275,-1.498628491239545
23,/title/tt3469244/,Phantom,Turkey,,Türkiye,38.9597594,34.9249653
24,/title/tt3469244/,Phantom,Lebanon,,لبنان,33.8750629,35.843409
25,/title/tt3469244/,Phantom,"Vancouver, British Columbia, Canada",(Car Chase Scenes)                        ,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.1139529
26,/title/tt3469244/,Phantom,"Wembley, London, England, UK",(location)                        ,"Wembley, Greater London, England, HA9 7BP, United Kingdom",51.5531547,-0.2957562
27,/title/tt0066672/,Jason King,"Betchworth Quarry, Betchworth, Reigate, Surrey, England, UK",(scene of Olivier's car driving off a precipice - episode 'Toki')                        ,,,
28,/title/tt0082246/,Deadly Vengeance,"New York City, New York, USA",,"New York, United States of America",40.7127281,-74.0060152
29,/title/tt0065303/,The Immortal,"California, USA",,"California, United States of America",36.7014631,-118.7559974
30,/title/tt2292182/,Shark Week,"Eleuthera Island, Bahamas",,"Eleuthera, South Eleuthera, Bahamas",24.93038,-76.1921181
31,/title/tt0076028/,Final Chapter: Walking Tall,"Madison County, Tennessee, USA",,"Madison County, Tennessee, United States of America",35.6055887,-88.852119
32,/title/tt0076028/,Final Chapter: Walking Tall,"Chester County, Tennessee, USA",,"Chester County, Tennessee, United States of America",35.4265564,-88.6009817
33,/title/tt0076028/,Final Chapter: Walking Tall,"Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA",(post-production)                        ,,,
34,/title/tt0459618/,Biker Mice from Mars,"Chicago Illinois, USA",,"Chicago, Cook County, Illinois, United States of America",41.8755616,-87.6244212
35,/title/tt0289845/,Aks,"Royal Castle, Budapest, Hungary",,"Vajdahunyad vára, Vázsonyi Vilmos sétány, Városliget, Budapest, Közép-Magyarország, 1146, Magyarország",47.5153549,19.0818753
36,/title/tt0075375/,Uomini si nasce poliziotti si muore,"S.A.F.A. Palatino Studios, Rome, Lazio, Italy",,,,
37,/title/tt0486099/,Kraken: Tentacles of the Deep,"Britannia Beach, British Columbia, Canada",,"Britannia Beach, Area D (Elaho/Garibaldi), Squamish-Lillooet Regional District, British Columbia, V0N 1J0, Canada",49.626392,-123.206005
38,/title/tt0486099/,Kraken: Tentacles of the Deep,"Vancouver, British Columbia, Canada",,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.1139529
39,/title/tt0119872/,The Peacekeeper,"Montreal, Quebec, Canada",(principal photography)                        ,"Montréal, Agglomération de Montréal, Montréal (06), Québec, Canada",45.4972159,-73.6103642
40,/title/tt0104267/,Final Impact,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
41,/title/tt0454941/,The Sensei,"Colorado, USA",,"Colorado, United States of America",38.7251776,-105.6077167
42,/title/tt0454941/,The Sensei,"Sterling, Colorado, USA",,"Sterling, Logan County, Colorado, United States of America",40.6255415,-103.207709
