,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt1175491/,,"Shreveport, Louisiana, USA",,"Shreveport, Caddo Parish, Louisiana, United States of America",32.5221828,-93.7651944
1,/title/tt1175491/,,"Millennium Studios- 300 Douglas Street, Shreveport, Louisiana, USA",(studio),,,
2,/title/tt0362269/,,"Plainfield, New Jersey, USA",,"Plainfield, Union County, New Jersey, United States of America",40.6337136,-74.4073737
3,/title/tt0362269/,,"Bronx Community College - University Avenue at West 181 Street, Bronx, New York City, New York, USA",,,,
4,/title/tt0362269/,,"Chelsea Hotel - 222 West 23rd Street, Chelsea, Manhattan, New York City, New York, USA",,,,
5,/title/tt0362269/,,"Gould Memorial Library, Bronx Community College - University Avenue at West 181 Street, Bronx, New York City, New York, USA",,,,
6,/title/tt0362269/,,"New York City, New York, USA",,"New York, United States of America",40.7127281,-74.0060152
7,/title/tt0362269/,,"Staten Island, New York City, New York, USA",,"Staten Island, Richmond County, New York, United States of America",40.5834557,-74.1496048
8,/title/tt0362269/,,"Woodside, Queens, New York City, New York, USA",,"Woodside, Queens County, New York, 11377, United States of America",40.7453798,-73.9054145
9,/title/tt0362269/,,"New Jersey, USA",,"New Jersey, United States of America",40.0757384,-74.4041622
10,/title/tt1278469/,,"Lockhart, Texas, USA",,"Lockhart, Caldwell County, Texas, 78644, United States of America",29.8832105,-97.6736292
11,/title/tt1278469/,,"Austin, Texas, USA",,"Austin, Travis County, Texas, United States of America",30.2711286,-97.7436995
12,/title/tt1278469/,,"Dallas, Texas, USA",,"Dallas, Dallas County, Texas, United States of America",32.7762719,-96.7968559
13,/title/tt1278469/,,USA,,United States,39.7837304,-100.4458825
14,/title/tt1278469/,,"New Braunfels, Texas, USA",,"New Braunfels, Comal County, Texas, United States of America",29.7028266,-98.1257348
15,/title/tt1278469/,,"Elgin, Texas, USA",,"Elgin, Bastrop County, Texas, United States of America",30.349351,-97.3705762
16,/title/tt0060665/,,"Hampton Court Palace, East Molesey, Surrey, England, UK",(courtyard where Henry VIII dismounts horse),,,
17,/title/tt0060665/,,"Beaulieu, Brockenhurst, Hampshire, England, UK",,"Beaulieu Road, Denny Lodge, New Forest, Hampshire, South East, England, SO42 7QP, United Kingdom",50.820652,-1.551224
18,/title/tt0060665/,,"Horton-cum-Studley, Oxfordshire, England, UK",,"Horton-cum-Studley, Oxfordshire, South East, England, OX33 1AX, United Kingdom",51.8074475,-1.1345421
19,/title/tt0060665/,,"Brockenhurst, Hampshire, England, UK",,"Brockenhurst, New Forest, Hampshire, South East, England, United Kingdom",50.82256275,-1.6051427921461232
20,/title/tt0060665/,,"Oxfordshire, England, UK",,"Oxfordshire, South East, England, United Kingdom",51.833333,-1.25
21,/title/tt2431286/,,"Rostrevor, County Down, Northern Ireland, UK","(as Birr, Ireland: Sixsmith picks up Philomena to visit Roscrea)","Rostrevor, County Down, Northern Ireland, BT34 3BD, United Kingdom",54.100725,-6.2004264
22,/title/tt2431286/,,"Potomac, Maryland, USA",(Olsson's house),"Potomac, Montgomery County, Maryland, 20854, United States of America",39.017936,-77.2094542
23,/title/tt2431286/,,"London Marriott Hotel, Regents Park, London, England, UK","(Washington, DC hotel interior scenes)",,,
24,/title/tt2431286/,,"Lincoln Memorial, National Mall, Washington, District of Columbia, USA",,,,
25,/title/tt2431286/,,"Harefield Grove, Harefield, London, England, UK",(Roscrea Convent front entrance),"Harefield Hospital, Hill End Road, London Borough of Hillingdon, London, Greater London, England, UB9 6JH, United Kingdom",51.606961,-0.4827959
26,/title/tt2431286/,,"Ulysses S. Grant Memorial - National Mall, Washington, District of Columbia, USA",(in front of U.S. Capitol),,,
27,/title/tt0430308/,,"Wasaga Beach, Ontario, Canada",,"Wasaga Beach, Simcoe County, Central Ontario, Ontario, Canada",44.5224813,-80.0203156
28,/title/tt0430308/,,"Ardmore Studios, Herbert Road, Bray, County Wicklow, Ireland",(studio),,,
29,/title/tt0430308/,,"Canary Restaurant, Toronto, Ontario, Canada",(also called Canary Restaurant in the film),,,
30,/title/tt0430308/,,"Showline Studios, Toronto, Ontario, Canada",,,,
31,/title/tt0430308/,,USA,,United States,39.7837304,-100.4458825
32,/title/tt9115530/,,"Charlotte, North Carolina, USA",,"Charlotte, Mecklenburg County, North Carolina, United States of America",35.2272,-80.843083
33,/title/tt6316138/,,"Istanbul, Turkey",(location),"İstanbul, Beyazıt Meydanı, Beyazıt Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34126, Türkiye",41.0096215,28.9651867
34,/title/tt0419749/,,"Bayonne, New Jersey, USA",,"Bayonne, Hudson County, New Jersey, 07002, United States of America",40.6687141,-74.1143091
35,/title/tt0821642/,,"Walt Disney Concert Hall - 111 S. Grand Avenue, Downtown, Los Angeles, California, USA",,,,
36,/title/tt0821642/,,"Los Angeles Center Studios - 450 S. Bixel Street, Downtown, Los Angeles, California, USA",(studio),,,
37,/title/tt0821642/,,"LA Times, 145 South Spring Street, Los Angeles, California, USA",(location),,,
38,/title/tt0821642/,,"Biltmore Hotel - 506 S. Grand Avenue, Downtown, Los Angeles, California, USA",,,,
39,/title/tt0821642/,,"Jordan High School, Long Beach, California, USA",,,,
40,/title/tt0821642/,,"California, USA",,"California, United States of America",36.7014631,-118.7559974
41,/title/tt0821642/,,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
42,/title/tt1723808/,,"Guthrie, Oklahoma, USA",(Berlin Wall scene),"Guthrie, Oklahoma, United States of America",35.8789231,-97.4252772
43,/title/tt1028576/,,"Keeneland Racetrack - 4201 Versailles Road, Lexington, Kentucky, USA",,,,
44,/title/tt1028576/,,"Opelousas, Louisiana, USA",,"Opelousas, St. Landry Parish, Louisiana, 70570, United States of America",30.5335302,-92.081509
45,/title/tt1028576/,,"Lafayette, Louisiana, USA",,"Lafayette, Lafayette Parish, Louisiana, United States of America",30.2240897,-92.0198427
46,/title/tt3246874/,,"Seligman, Arizona, USA",,"Seligman, Yavapai County, Arizona, 86337, United States of America",35.3253857,-112.8800235
47,/title/tt1230168/,,"Canton, Mississippi, USA",,"Canton, Madison County, Mississippi, 39046, United States of America",32.6126381,-90.0367512
48,/title/tt1230168/,,USA,,United States,39.7837304,-100.4458825
49,/title/tt1586752/,,"Detroit Metropolitan Wayne County Airport, Michigan, USA",,"Detroit Metropolitan Airport, Tobine Street, Romulus, Wayne County, Michigan, 48174, United States of America",42.205699100000004,-83.35297537621658
50,/title/tt1586752/,,"Melvindale, Michigan, USA",,"Melvindale, Wayne County, Michigan, 48122, United States of America",42.2825383,-83.175203
51,/title/tt1586752/,,USA,,United States,39.7837304,-100.4458825
52,/title/tt1266029/,,"Ickenham, Middlesex, England, UK",(exterior: Julia Lennon's house),,,
53,/title/tt1266029/,,"High Street, Pinner, Middlesex, England, UK",(bus stop knife scene),,,
54,/title/tt1266029/,,"Crosby, Liverpool, Merseyside, England, UK",,,,
55,/title/tt1266029/,,"Ealing Studios, Ealing, London, England, UK",,"Ealing Studios, London Borough of Ealing, London, Greater London, England, United Kingdom",51.50903755,-0.30734058249777363
56,/title/tt0113987/,,"California, USA",,"California, United States of America",36.7014631,-118.7559974
57,/title/tt0113987/,,"El Dorado Regional Park - 7550 E. Spring Street, Long Beach, California, USA",,,,
58,/title/tt0113987/,,"Mission Inn - 3649 Mission Inn Avenue, Riverside, California, USA","(Press Enterprise newspaper, Sunday, Nov. 23, 2003)",,,
59,/title/tt0113987/,,"Santa Monica Civic Auditorium - 1855 Main Street, Santa Monica, California, USA",(car showroom scene),"Santa Monica Civic Auditorium, West Pico Boulevard, Ocean Park, Santa Monica, Los Angeles County, California, 90401-2405, United States of America",34.009059199999996,-118.489305241662
60,/title/tt0113987/,,"Washington, District of Columbia, USA",,"Washington, District of Columbia, 20230, United States of America",38.8949924,-77.0365581
61,/title/tt0114702/,,"Galeries Royales Saint-Hubert, Brussels, Belgium",,,,
62,/title/tt0114702/,,Belgium,,België / Belgique / Belgien,50.6402809,4.6667145
63,/title/tt0114702/,,"Blankenberge, Belgium",,"Blankenberge, West-Vlaanderen, Vlaanderen, België - Belgique - Belgien",51.31651475,3.1322560314334127
64,/title/tt0114702/,,"Paris, France",,"Paris, Île-de-France, France métropolitaine, 75004, France",48.8566969,2.3514616
65,/title/tt0049408/,,"Stage 6, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA",,,,
66,/title/tt0049408/,,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
67,/title/tt0049408/,,USA,,United States,39.7837304,-100.4458825
68,/title/tt0086355/,,"Vancouver, British Columbia, Canada",,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.1139529
69,/title/tt0086355/,,"Blue Horizon Hotel, Vancouver, British Columbia, Canada",,"Blue Horizon Hotel, 1225, Robson Street, West End, Vancouver, Metro Vancouver Regional District, British Columbia, V6E 1C1, Canada",49.2864636,-123.1272556
70,/title/tt0086355/,,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
71,/title/tt0086355/,,"Pacific National Exhibition Grounds, Vancouver, British Columbia, Canada",,,,
72,/title/tt0063991/,,"Great Barrier Reef, Queensland, Australia","(filmed on the Great Barrier Reef at Dunk Isle, North Queensland)","Great barrier reef, Coral Sea, Mackay Regional, Queensland, Australia",-19.1013672,146.9558555
73,/title/tt0063991/,,"Albion Park Paceway, Breakfast Creek, Brisbane, Queensland, Australia",(race course),,,
74,/title/tt0063991/,,"Queensland, Australia",,"Queensland, Australia",-22.1646782,144.5844903
75,/title/tt0427312/,,"Alaska, USA",,"Alaska, United States of America",64.4459613,-149.680909
76,/title/tt3499096/,,"Old Montreal, Vieux-Montréal, Québec, Canada",(To appear as Germany),"Mikros Image Canada Inc, 465, Rue McGill, Vieux-Montréal, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2Y 2H1, Canada",45.5007874,-73.5584557
77,/title/tt3499096/,,"Berlin, Germany",,"Berlin, 10117, Deutschland",52.5170365,13.3888599
78,/title/tt3499096/,,"Longueuil, Québec, Canada",,"Longueuil, Longueuil (agglomeration), Montérégie, Québec, Canada",45.5172382,-73.4467466
79,/title/tt0106339/,,"High Point, North Road, Highgate, London, England, UK",(Polydor Records H Q Hamburg),,,
80,/title/tt0106339/,,"King's Cross Station, King's Cross, London, England, UK",,"King's Cross Station, York Way, Pentonville, King's Cross, London Borough of Islington, London, Greater London, England, N1 9SJ, United Kingdom",51.5330741,-0.1224766
81,/title/tt0106339/,,"Odeon Cinema, Camden, ,London, England, UK",(Hamburg Cinema),"Odeon Cinema, High Street, Beckenham, London Borough of Bromley, London, Greater London, England, BR3 1DY, United Kingdom",51.407154,-0.0312303
82,/title/tt0106339/,,"National Club - 234 Kilburn High Road, Kilburn, London, England, UK","(Star Club, Hamburg)",,,
83,/title/tt0106339/,,"St. Pauli, Hamburg-Mitte, Hamburg, Germany",,"St. Pauli, Hamburg, Deutschland",53.5539347,9.9594316
