,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt1190634/,,"Hamilton, Ontario, Canada",(location),"Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada",43.2560802,-79.8728583
1,/title/tt1190634/,,"Roy Thomson Hall, Toronto, Ontario, Canada",(Voight Headquarters),"Roy Thomson Hall, 60, Simcoe Street, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",43.6465582,-79.38633807261267
2,/title/tt1190634/,,"Toronto, Ontario, Canada",,"Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347
3,/title/tt7221388/,,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
4,/title/tt7221388/,,"Atlanta Motors Superstore - 6740 Oakley Industrial Blvd, Union City, Georgia, USA",(LaRusso Auto Group),,,
5,/title/tt7221388/,,"19223 Saticoy St, Reseda, California, USA",(South Seas Apartments),"19223, Saticoy Street, Reseda, Los Angeles, Los Angeles County, California, 91335, United States of America",34.2084503125,-118.5520405625
6,/title/tt7221388/,,"18555 Burbank Blvd, Tarzana, California, USA",(Johnny's apartment complex),"18555, Burbank Boulevard, Tarzana Safari Walk, Tarzana, Los Angeles, Los Angeles County, California, 91356, United States of America",34.17242936363637,-118.53735545454546
7,/title/tt3526078/,,"Goodwood, Ontario, Canada","(Mayor's house, Gas station, Town Hall, Graveyard, Store exteriors, Street views)","Goodwood, Durham Region, Golden Horseshoe, Ontario, L0C 1A0, Canada",44.0372021,-79.1961269
8,/title/tt3526078/,,"Pinewood Toronto Studios, Port Lands, Toronto, Ontario, Canada",(studio),"Pinewood Toronto Studios, Munition Street, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 3P2, Canada",43.6465663,-79.35106457413957
9,/title/tt13143964/,,"Greenville, South Carolina, USA",,"Greenville, Greenville County, South Carolina, United States of America",34.851354,-82.3984882
10,/title/tt13143964/,,"California, USA",,"California, United States of America",36.7014631,-118.7559974
11,/title/tt0386676/,,"Stamford, Connecticut, USA",,"Stamford, Fairfield County, Connecticut, United States of America",41.0534302,-73.5387341
12,/title/tt0386676/,,"Los Angeles, California, USA",(studio),"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
13,/title/tt10986410/,,"West London Film Studios, London, England, UK",(studio),,,
14,/title/tt8962124/,,"Rue des Fossés Saint Jacques, Paris, France",(Bakery),"Rue des Fossés Saint-Jacques, Quartier de la Sorbonne, Paris, Île-de-France, France métropolitaine, 75005, France",48.845788,2.3440061
15,/title/tt8962124/,,France,,France,46.603354,1.8883335
16,/title/tt8962124/,,"Place de l'Estrapade, Paris, France",(Emily's apartment),"Place de l'Estrapade, Quartier du Val-de-Grâce, Paris, Île-de-France, France métropolitaine, 75005, France",48.84526295,2.344818413136035
17,/title/tt8962124/,,"Place de Valois, Paris, France",(Emily's office),"Place de Valois, Quartier des Halles, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",48.8633252,2.3378693
18,/title/tt4955642/,,"The Huntington Library - 1151 Oxford Rd, San Marino, California, USA",,"Huntington Library, 1151, Oxford Road, San Marino, Los Angeles County, California, 91108, United States of America",34.1277856,-118.1120142
19,/title/tt4955642/,,"San Marino, California, USA",,"San Marino, Los Angeles County, California, 91108, United States of America",34.1215947,-118.1057394
20,/title/tt4955642/,,USA,,United States,39.7837304,-100.4458825
21,/title/tt10324122/,,"Casa Loma, Toronto, ON, Canada",(building entrance shown at 1: 04),"Casa Loma, 1, Austin Terrace, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 1X9, Canada",43.6781015,-79.409415775
22,/title/tt10324122/,,"University of Toronto Mississauga, 3359 Mississauga Rd, Mississauga, ON L5L 1C6, Canada",,,,
23,/title/tt10324122/,,"Prince's Gate, 11 Princes' Blvd, Toronto, ON M6K 3C3, Canada","(grand arch shown at 1: 15, fake electric sign covers inscription, building to right is fake)",,,
24,/title/tt0107120/,,"Salem, Massachusetts, USA",(Alisons house),"Salem, Essex County, Massachusetts, 01970, United States of America",42.5195292,-70.8967226
25,/title/tt0107120/,,"318 Essex St Salem, Massachusetts, USA",(Alison's house exterior),"Ropes Mansion, 318, Essex Street, North Salem, Salem, Essex County, Massachusetts, 01970-3980, United States of America",42.521212399999996,-70.89979684916119
26,/title/tt0107120/,,"86 Essex Street, Salem, Massachusetts, USA",(Max's high school),"86, Essex Street, South Salem, Salem, Essex County, Massachusetts, 01970-3980, United States of America",42.52301425,-70.88828570000001
27,/title/tt0107120/,,"Whittier, California, USA",(Trick-or-Treating and Allison's house),"Whittier, Los Angeles County, California, United States of America",33.9708782,-118.0308396
28,/title/tt0107120/,,"Ballroom, Park Plaza Hotel - 607 S. Park View Street, Los Angeles, California, USA",,,,
29,/title/tt0107120/,,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
30,/title/tt0108778/,,"Las Vegas, Nevada, USA",,"Las Vegas, Clark County, Nevada, United States of America",36.1672559,-115.1485163
31,/title/tt0108778/,,"Rome, Lazio, Italy",,"Roma Capitale, Lazio, Italia",41.85223935,12.631036615953583
32,/title/tt0108778/,,"London, England, UK",,"London, Greater London, England, United Kingdom",51.5073219,-0.1276474
33,/title/tt8367814/,,"Arsenal FC Emirates Stadium, Emirates Stadium Highbury House, 75 Drayton Park, London N5 1BU, United Kingdom",(Gangsters in Box on Upper level),,,
34,/title/tt8367814/,,"NEO Bankside, Sumner Street, London, England, UK","(studio) (Iconic residential buildings, appearing as Miramax Studios when Hugh Grant wants to sell his script)",,,
35,/title/tt1826940/,,"The Prince - 3198 W 7th St, Los Angeles, California, USA",(bar),,,
36,/title/tt1826940/,,"The Prince - 3198 W 7th St, Los Angeles, California, USA",(Bar scenes),,,
37,/title/tt1442437/,,"2211 Fox Hills Dr, Los Angeles, California, USA",(Mitchell and Cameron's House),"2211, Fox Hills Drive, Century City, Los Angeles, Los Angeles County, California, 90064, United States of America",34.051986346153846,-118.41613734615385
38,/title/tt1586680/,,"2113 S Homan Ave, Chicago, Illinois, USA",(Kevin and Veronica's House),"2113, South Homan Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States of America",41.8530869,-87.7098947737864
39,/title/tt1586680/,,"1937 S Spaulding Ave, Chicago, Illinois, USA",(Sheila's House),"1937, South Spaulding Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States of America",41.85426914999999,-87.70748589763207
40,/title/tt1586680/,,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
