,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt0913968/,,"Beijing, China",,"北京市, 通州区, 北京市, China 中国",39.9020668,116.718583
1,/title/tt0913968/,,China,,中国,35.000074,104.999927
2,/title/tt0066955/,,Namibia,"(desert scenes, namely dunes)",Namibia,-23.2335499,17.3231107
3,/title/tt0297174/,,"Madrid, Spain",,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28001, España",40.4167047,-3.7035825
4,/title/tt0086005/,,"Atlin, British Columbia, Canada",,"Atlin, Stikine Region, British Columbia, V0W 1A0, Canada",59.5744934,-133.7043181
5,/title/tt0086005/,,"British Columbia, Canada",,"British Columbia, Canada",55.001251,-125.002441
6,/title/tt0070030/,,"Buxton, Oregon, USA",(Timber Trestle),"Buxton, Washington County, Oregon, 97125, United States of America",45.6887697,-123.1909341
7,/title/tt0081467/,,"Complesso Natatorio del Foro Italico, Piazza Lauro de Bosis, Rome, Lazio, Italy",(Atlantis scenes staged),,,
8,/title/tt0081467/,,"Cala Luna, Nuoro, Sardinia, Italy",(beach scenes),"Cala Luna, Durgali/Dorgali, Nuoro, Sardegna, 08022, Italia",40.2248341,9.6263572
9,/title/tt0081467/,,"Maui, Hawaii, USA",(additional scenes),"Maui, Maui County, Hawaii, United States of America",20.802956799999997,-156.31068331602177
10,/title/tt0081467/,,"Elios Studios, Rome, Lazio, Italy",(interior filming),"Titanus Elios, 1361, Via Tiburtina, Municipio Roma IV, Zona VI Settecamini, Roma Capitale, Lazio, 00131, Italia",41.93940235,12.618602234352963
11,/title/tt3804114/,,Iceland,,Ísland,64.9841821,-18.1059013
12,/title/tt3804114/,,"Chicago Illinois, USA",(Dig site),"Chicago, Cook County, Illinois, United States of America",41.8755616,-87.6244212
13,/title/tt0082247/,,"Canmore, Alberta, Canada",,"Canmore, Town of Canmore, Alberta, T1W 2H4, Canada",51.0866897,-115.3481135
14,/title/tt0082247/,,"Drumheller, Alberta, Canada",,"Drumheller, Town of Drumheller, Alberta, T0J 0Y0, Canada",51.4662795,-112.7046642
15,/title/tt0082247/,,"Rocky Mountains, Alberta, Canada",,"Rocky Mountains, Kananaskis Improvement District, Alberta, Canada",50.4994522,-114.7336579
16,/title/tt0082247/,,"Banff, Banff National Park, Alberta, Canada",,"Banff, Alberta, T1L 1A6, Canada",51.1777781,-115.5682504
17,/title/tt0026174/,,"Corona, California, USA",,"Corona, Riverside County, California, United States of America",33.8752945,-117.5664449
18,/title/tt0026174/,,"Laguna Beach, California, USA",,"Laguna Beach, Orange County, California, United States of America",33.5426975,-117.785366
19,/title/tt0026174/,,"Stage 14, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",,,,
20,/title/tt0026174/,,"Stage 17, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",,,,
21,/title/tt0026174/,,"Stage 27A, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",,,,
22,/title/tt0026174/,,"Stage 8, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",,,,
23,/title/tt0068245/,,"Wichita, Kansas, USA",,"Wichita, Sedgwick County, Kansas, United States of America",37.6922361,-97.3375448
24,/title/tt0066630/,,"Vancouver, British Columbia, Canada",,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.1139529
25,/title/tt0181199/,,"Erfoud, Morocco",,"Erfoud ⴰⵔⴼⵓⴷ أرفود, Pachalik de Arfoud, Province d'Errachidia إقليم الرشيدية, Drâa-Tafilalet ⴷⴰⵔⵄⴰ-ⵜⴰⴼⵉⵍⴰⵍⵜ درعة تافيلالت, 52200, Maroc",31.4324061,-4.2342572
26,/title/tt0181199/,,Yemen,,اليمن,16.3471243,47.8915271
27,/title/tt0181199/,,"Antalya, Turkey",,"Antalya, Muratpaşa, Antalya, Akdeniz Bölgesi, 07010, Türkiye",36.9009641,30.6954846
28,/title/tt0409011/,,"Ocean World, Puerto Plata, Dominican Republic",,"Ocean World, Navarrete - Pto. Plata, Barrio Los Rieles, Cofresí, Puerto Plata, República Dominicana",19.8262642,-70.7307574
29,/title/tt0409011/,,Dominican Republic,,República Dominicana,19.0974031,-70.3028026
30,/title/tt0340477/,,Greece,,Ελλάς,38.9953683,21.9877132
31,/title/tt0102178/,,"British Columbia, Canada",,"British Columbia, Canada",55.001251,-125.002441
