,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt3467114/,Halo 5: Guardians,"Chicago, Illinois, USA",,"Chicago, Cook County, Illinois, United States of America",41.8755616,-87.6244212
1,/title/tt1619880/,Sharktopus,"Puerto Vallarta, Jalisco, Mexico",(Marina Vallarta)                        ,"Puerto Vallarta, San Martín de Las Flores, Tlaquepaque, San Pedro Tlaquepaque, Jalisco, 45625, México",20.6151593,-103.2928715
2,/title/tt2852400/,Tian zhu ding,"Chongqing, China",(San'er episode)                        ,"重庆市, 渝中区 (Yuzhong), 重庆中心城区, 重庆市, 400014, China 中国",29.5585712,106.5492822
3,/title/tt2852400/,Tian zhu ding,"Wushan, Chongqing, China",(boat landing)                        ,"巫山县, 重庆市, 404700, China 中国",31.1161559,109.8975228
4,/title/tt2852400/,Tian zhu ding,"Dongguan, Guangdong, China",(Xiaohui and Lianrong episode)                        ,"东莞市, 广东省, China 中国",23.0444712,113.7465512
5,/title/tt0082924/,Supersmeris,"Miami, Florida, USA",,"Miami, Miami-Dade County, Florida, United States of America",25.7742658,-80.1936589
6,/title/tt0093828/,Real Men,"Hanford, California, USA",,"Hanford, Kings County, California, 93230, United States of America",36.3274502,-119.6456844
7,/title/tt0093828/,Real Men,"Woodland Hills, Los Angeles, California, USA",(Bob's house)                        ,"Woodland Hills, Los Angeles, Los Angeles County, California, 91364, United States of America",34.1684364,-118.6058382
8,/title/tt0093828/,Real Men,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
9,/title/tt0048990/,De ondergang van de Graf Spee,"Cromarty Firth, Invergordon, Highland, Scotland, UK",(re-fuelling scene)                        ,"Cromarty Firth Industrial Park, Broomhill, Invergordon, Highland, Scotland, IV18 0LT, United Kingdom",57.70466775,-4.160798230627011
10,/title/tt0048990/,De ondergang van de Graf Spee,"Harbour, Montevideo, Uruguay",(harbour scenes - showing crowds)                        ,,,
11,/title/tt0048990/,De ondergang van de Graf Spee,Malta,(Grand Harbour)                        ,Malta,35.8885993,14.4476911
12,/title/tt0048990/,De ondergang van de Graf Spee,Atlantic Ocean,,Atlantic Ocean,13.581921,-38.320312
13,/title/tt1637728/,Ferocious Planet,"Dublin, County Dublin, Ireland",,"Dublin, County Dublin, Leinster, Ireland",53.3497645,-6.2602732
14,/title/tt0032762/,Het teken van Zorro,"Stage 6, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA",,,,
15,/title/tt11388416/,Ida Red,"Tulsa, Oklahoma, USA",,"Tulsa, Tulsa County, Oklahoma, United States of America",36.1556805,-95.9929113
16,/title/tt1702009/,Strippers vs Werewolves,"Croydon, UK",,"Croydon, Greater London, England, CR0 1SZ, United Kingdom",51.3713049,-0.101957
