,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt7435316/,The Glorias,"Savannah, Georgia, USA",(Harvard Scene)                        ,"Savannah, Chatham County, Georgia, United States of America",32.0809263,-81.0911768
1,/title/tt7435316/,The Glorias,"New York City, New York, USA",(on location)                        ,"New York, United States of America",40.7127281,-74.0060152
2,/title/tt7549996/,Judy,"Hackney Empire, 291 Mare St, London, England, UK","(doubling for the ""Talk of the Town"" nightclub)                        ",,,
3,/title/tt7549996/,Judy,"West London Film Studios, London, England, UK",(studio)                        ,,,
4,/title/tt7549996/,Judy,"The Hill Garden & Pergola, The Pergola, Inverforth Cl, London NW3 7EX, United Kingdom",(Judy gets spun round.)                        ,,,
5,/title/tt8503618/,Hamilton,"Richard Rodgers Theatre - 226 W. 46th Street, Manhattan, New York City, New York, USA",,"Richard Rodgers Theatre, 226, West 46th Street, Duffy Square, Manhattan Community Board 5, Times Square, New York County, New York, 10036, United States of America",40.7590309,-73.98674788284762
6,/title/tt1950186/,Le Mans '66,"Savannah, Georgia, USA",(Circuit de la Sarthe)                        ,"Savannah, Chatham County, Georgia, United States of America",32.0809263,-81.0911768
7,/title/tt1950186/,Le Mans '66,"Auto Club Speedway - 9300 Cherry Avenue, Fontana, California, USA",(24 Hours at Daytona)                        ,"Auto Club Speedway, 9300, Cherry Avenue, Kaiser, San Bernardino County, California, 92335, United States of America",34.08824345,-117.49942601393725
8,/title/tt1950186/,Le Mans '66,"Ontario International Airport - 2900 E. Airport Drive, Ontario, California, USA",(Shelby America factory/hangar)                        ,,,
9,/title/tt1950186/,Le Mans '66,"645 N Avenue 64, Los Angeles, California, USA",(Ken's auto repair)                        ,"645, Avenue 64, Highland Park, Los Angeles, Los Angeles County, California, 90042, United States of America",34.11934491836735,-118.1787082244898
10,/title/tt1950186/,Le Mans '66,"Statesboro, Georgia, USA",(racing track scenes)                        ,"Statesboro, Bulloch County, Georgia, 30459, United States of America",32.4490141,-81.7832912
11,/title/tt1950186/,Le Mans '66,"Agua Dulce Airpark - 33638 Agua Dulce Canyon Rd, Santa Clarita, California, USA",(Circuit de la Sarthe - pits and grandstands)                        ,,,
12,/title/tt1950186/,Le Mans '66,"Ontario, California, USA",,"Ontario, San Bernardino County, California, United States of America",34.065846,-117.6484304
13,/title/tt1950186/,Le Mans '66,"California, USA",,"California, United States of America",36.7014631,-118.7559974
14,/title/tt1950186/,Le Mans '66,USA,,United States,39.7837304,-100.4458825
15,/title/tt4916630/,Just Mercy,"East Point, Georgia, USA",(Dry Cleaners)                        ,"East Point, Georgia, 30344, United States of America",33.6795531,-84.4393724
16,/title/tt4916630/,Just Mercy,"Dexter Avenue, Montgomery, Alabama, USA",(location)                        ,"Dexter Avenue, Clisby Park, Montgomery, Montgomery County, Alabama, 36131, United States of America",32.377585,-86.3049744
17,/title/tt4916630/,Just Mercy,"Georgia, USA",,"Georgia, United States of America",32.3293809,-83.1137366
18,/title/tt4916630/,Just Mercy,"Alabama, USA",,"Alabama, United States of America",33.2588817,-86.8295337
19,/title/tt4669788/,On the Basis of Sex,"276 St-Jaques West, Old Montréal, Canada",(Office scene with a young Ruth Bader Ginsburg)                        ,,,
20,/title/tt0993846/,The Wolf of Wall Street,"Portofino, Genoa, Liguria, Italy",(when Jordan and Naomi receive news of death of aunt Emma)                        ,"Portofino, Genova, Liguria, Italia",44.3036653,9.2093446
21,/title/tt0993846/,The Wolf of Wall Street,"Shalimar Diner, 63-68 Austin St, Rego Park, New York City, New York, USA",(Azoff approaches Belfort for work)                        ,,,
22,/title/tt0993846/,The Wolf of Wall Street,"White Plains, New York, USA",(location)                        ,"White Plains, Westchester County, New York, United States of America",41.0339862,-73.7629097
23,/title/tt0993846/,The Wolf of Wall Street,"Las Vegas, Nevada, USA",(location)                        ,"Las Vegas, Clark County, Nevada, United States of America",36.1672559,-115.1485163
