,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt8726180/,The Cave,Thailand,,ประเทศไทย,14.8971921,100.83273
1,/title/tt8726180/,The Cave,UK,(on location)                        ,United Kingdom,54.7023545,-3.2765753
2,/title/tt2043757/,2-Headed Shark Attack,"Florida Keys, Florida, USA",,"Florida Keys, Monroe County, Florida, United States of America",24.6670875,-81.5831421
3,/title/tt0056745/,Burke's Law,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",(studio)                        ,,,
4,/title/tt0407265/,Transamerica,"Prescott, Arizona, USA",,"Prescott, Yavapai County, Arizona, United States of America",34.5399962,-112.4687616
5,/title/tt0407265/,Transamerica,"Callicoon, New York, USA",,"Callicoon, Town of Delaware, New York, United States of America",41.7673105,-75.0562785
6,/title/tt0407265/,Transamerica,"Roscoe, New York, USA",,"Roscoe, Town of Rockland, New York, United States of America",41.9420565,-74.91630275916613
7,/title/tt0407265/,Transamerica,"Bethel, New York, USA",,"Bethel, Town of Bethel, New York, 12720, United States of America",41.6834224,-74.8712753
8,/title/tt0407265/,Transamerica,"Monticello, New York, USA",,"Monticello, Town of Thompson, New York, 12701, United States of America",41.6556465,-74.6893282
9,/title/tt0407265/,Transamerica,"Phoenix, Arizona, USA",,"Phoenix, Maricopa County, Arizona, United States of America",33.4484367,-112.0741417
10,/title/tt0407265/,Transamerica,"Wickenburg, Arizona, USA",,"Wickenburg, Maricopa County, Arizona, United States of America",33.9680962,-112.7301353
11,/title/tt0086340/,Sorceress,Mexico,,"Ciudad de México, 06060, México",19.4326296,-99.1331785
12,/title/tt0067774/,Sometimes a Great Notion,"Broughton Log Flume, Columbia River Gorge, Washington, USA",,,,
13,/title/tt0067774/,Sometimes a Great Notion,"Toledo, Oregon, USA",,"Toledo, Lincoln County, Oregon, 97391, United States of America",44.621688,-123.938197
14,/title/tt0067774/,Sometimes a Great Notion,"Oregon, USA",,"Oregon, United States of America",43.9792797,-120.737257
15,/title/tt0029162/,Lost Horizon,"Ojai, California, USA",,"Ojai, Ventura County, California, 93023, United States of America",34.4480495,-119.242889
16,/title/tt0029162/,Lost Horizon,"Sherwood Forest, California, USA",,"Sherwood Forest, Grass Valley, Nevada County, California, 95949, United States of America",39.1843138,-121.0829634
17,/title/tt0029162/,Lost Horizon,"Tahquitz Canyon, Palm Springs, California, USA",,"East Tahquitz Canyon Way, Palm Springs, Riverside County, California, 92262, United States of America",33.8230643,-116.5216443
18,/title/tt0029162/,Lost Horizon,"Columbia/Warner Bros. Ranch - 411 North Hollywood Way, Burbank, California, USA",,,,
19,/title/tt2448374/,The Wizards Return: Alex vs. Alex,"California, USA",,"California, United States of America",36.7014631,-118.7559974
20,/title/tt0073707/,Sholay,"Bangalore, Karnataka, India",(outskirts)                        ,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",12.9791198,77.5912997
21,/title/tt0338512/,Two Brothers,"Phnom Penh, Cambodia",,"រាជធានីភ្នំពេញ, ខណ្ឌដូនពេញ, រាជធានីភ្នំពេញ, 11213, Cambodia",11.568271,104.9224426
