,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt0067959/,Walkabout,"Alice Springs, Northern Territory, Australia",,"Alice Springs, Town of Alice Springs, Northern Territory, 0870, Australia",-23.6983884,133.8812885
1,/title/tt0067959/,Walkabout,"Darwin, Northern Territory, Australia",,"Darwin, City of Darwin, Northern Territory, 0800, Australia",-12.46044,130.8410469
2,/title/tt0067959/,Walkabout,"Central Australia, Australia",,Australia,-24.7761086,134.755
3,/title/tt0067959/,Walkabout,"Iron Knob, South Australia, Australia",,"Iron Knob, Pastoral Unincorporated Area, South Australia, Australia",-32.7375104,137.1483888
4,/title/tt0067959/,Walkabout,"New South Wales, Australia",,"New South Wales, Australia",-31.8759835,147.2869493
5,/title/tt0067959/,Walkabout,"South Australia, Australia",,"South Australia, Australia",-30.5343665,135.6301212
6,/title/tt0067959/,Walkabout,"Outback, South Australia, Australia",,"The Outback Highway, Lyndhurst, Pastoral Unincorporated Area, South Australia, 5731, Australia",-30.2876384,138.3494104
7,/title/tt0067959/,Walkabout,"Mid Northern South Australia, South Australia, Australia",,,,
8,/title/tt0067959/,Walkabout,"Whyalla, South Australia, Australia",,"The Corporation of the City of Whyalla, South Australia, Australia",-33.040891450000004,137.43236641576323
9,/title/tt0103442/,Highlander,"Scotland, UK",,"Scotland, United Kingdom",56.7861112,-4.1140518
10,/title/tt0103442/,Highlander,"Vancouver, British Columbia, Canada",,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.1139529
11,/title/tt0103442/,Highlander,"Bordeaux, Gironde, France",,"Le Bordeaux, Rue Rolland, Bordeaux Centre, Bordeaux, Nouvelle-Aquitaine, France métropolitaine, 33000, France",44.8427203,-0.5813239
12,/title/tt0103442/,Highlander,"Paris, France",,"Paris, Île-de-France, France métropolitaine, France",48.8566969,2.3514616
13,/title/tt0063951/,Sesame Street,"Kaufman Astoria Studios - 3412 36th Street, Astoria, Queens, New York City, New York, USA",(1993-present)                        ,,,
14,/title/tt0063951/,Sesame Street,"New York City, New York, USA",,"New York, United States of America",40.7127281,-74.0060152
15,/title/tt0063951/,Sesame Street,"Colossal Cave Mountain Park, Vail, Arizona, USA",(Sesame Street Goes Western)                        ,,,
16,/title/tt0063951/,Sesame Street,"Sonoran Desert, Arizona, USA",(Sesame Street Goes Western)                        ,"Sonoran Desert, Bates Well Road, Pima County, Arizona, United States of America",32.2598642,-112.9262583
17,/title/tt0063951/,Sesame Street,"Town Theater - 55TH St and 9th Av, New York City, New York, USA",,,,
18,/title/tt1979388/,The Good Dinosaur,"New York City Studio, New York City, New York, USA",,,,
19,/title/tt1979388/,The Good Dinosaur,"Walt Disney Animation Studios - 2100 Riverside Drive, Burbank, California, USA",,,,
20,/title/tt4547056/,The Girl with All the Gifts,"Stoke-on-Trent, Staffordshire, England, UK",(Hanley Bus Station)                        ,"HSBC UK, 64, High Street, The Brampton, Newcastle-under-Lyme, Staffordshire, England, ST5 1QN, United Kingdom",53.01066415,-2.2275790160229243
21,/title/tt4547056/,The Girl with All the Gifts,"Pripyat, Ukraine",(as urban London) (only drone footage)                        ,"Кафе «Припять», 7, Набережна вулиця, IIIa мікрорайон, Центр міста (Прип'ять), Прип’ять, Київська область, 01196, Україна",51.40802935,30.065047371428577
22,/title/tt4547056/,The Girl with All the Gifts,"Church Street, Birmingham City Centre, England, UK",,"Church Street, Lozells, Birmingham, West Midlands Combined Authority, West Midlands, England, B19, United Kingdom",52.5011379,-1.911964
