,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt7846844/,Enola Holmes,"Minley manor, Minley Rd, Fleet GU17 9JT, United Kingdom",(Mrs Harrison's finishing school)                        ,,,
1,/title/tt7846844/,Enola Holmes,"Arley, Bewdley, DY12 3NE, UK",(Arley train station where Enola meets Sherlock)                        ,,,
2,/title/tt7846844/,Enola Holmes,"Old Royal Naval College, Greenwich, London, England, UK",(London street and Convent Garden columns)                        ,"Old Royal Naval College, Park Row, East Greenwich, Royal Borough of Greenwich, London, Greater London, England, SE10 9NL, United Kingdom",51.4829661,-0.006257671681354558
3,/title/tt7846844/,Enola Holmes,"Hatfield House, Hatfield, Hertfordshire, England, UK",(The home of the Tewksbury family)                        ,"Hatfield House, The Stable Yard, Hatfield, Welwyn Hatfield, Hertfordshire, East of England, England, AL9 5NF, United Kingdom",51.7605139,-0.20879851305478084
4,/title/tt7846844/,Enola Holmes,"HM Treasury, 1 Horse Guards Road Westminster, London, England, UK",(Meeting at the courtyard)                        ,"HM Treasury, 1, Horse Guards Road, Westminster, Millbank, City of Westminster, London, Greater London, England, SW1A 2BQ, United Kingdom",51.5019442,-0.1279467
5,/title/tt1190634/,The Boys,"Hamilton, Ontario, Canada",(location)                        ,"Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada",43.2560802,-79.8728583
6,/title/tt1190634/,The Boys,"University of Toronto, Toronto, Ontario, Canada",(Hugh and Annie conversation)                        ,"University of Toronto, King's College Circle, University—Rosedale, Old Toronto, Toronto, Peel, Golden Horseshoe, Ontario, M5S 1A1, Canada",43.663461999999996,-79.39775965337452
7,/title/tt7423538/,Ratched,"Cannery Row, Monterey, California, USA",,"Cannery Row, Monterey, Monterey County, California, 93944, United States of America",36.6134933,-121.8979357
8,/title/tt7423538/,Ratched,"King Gillette Ranch, Malibu Creek State Park - Mulholland Highway, Calabasas, California, USA",(Lucia State Hospital exterior shots)                        ,,,
9,/title/tt7423538/,Ratched,"20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA",(studio)                        ,,,
