,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt0065462/,Terugkeer naar de apenplaneet,"Red Rock Canyon State Park - Highway 14, Cantil, California, USA",,,,
1,/title/tt0065462/,Terugkeer naar de apenplaneet,"Malibu Creek State Park - 1925 Las Virgenes Road, Calabasas, California, USA",(ape city)                        ,,,
2,/title/tt0089222/,Gotcha!,"Zitadelle, Spandau, Berlin, Germany",,"Zitadelle Spandau, 64, Am Juliusturm, Haselhorst, Spandau, Berlin, 13599, Deutschland",52.5410528,13.211316235636957
3,/title/tt0089222/,Gotcha!,"Paris, France",,"Paris, Île-de-France, France métropolitaine, France",48.8566969,2.3514616
4,/title/tt0089222/,Gotcha!,"West Berlin, Berlin, Germany",,"W, Roedenbecksteig, Wannsee, Steglitz-Zehlendorf, Berlin, 14109, Deutschland",52.409386,13.127390796573096
5,/title/tt7826034/,Resident Evil 2,"Madison, Wisconsin, USA",,"Madison, Dane, Wisconsin, United States of America",43.074761,-89.3837613
6,/title/tt3672742/,Turbo Kid,"Thetford Mines, Québec, Canada",,"Thetford Mines, Les Appalaches, Chaudière-Appalaches, Québec, Canada",46.091329,-71.30127
7,/title/tt0089348/,Invasion U.S.A.,"Fort Lauderdale, Florida, USA",,"Fort Lauderdale, Broward County, Florida, United States of America",26.1223084,-80.1433786
8,/title/tt0089348/,Invasion U.S.A.,"Miami, Florida, USA",,"Miami, Miami-Dade County, Florida, United States of America",25.7742658,-80.1936589
9,/title/tt0089348/,Invasion U.S.A.,"Avondale Mall - Columbia and Memorial Drives, Avondale Estates, Georgia, USA",,,,
10,/title/tt0089348/,Invasion U.S.A.,"Georgia Pacific Building in Atlanta, Georgia, USA",(Battle at the movie's end)                        ,,,
11,/title/tt4400994/,The Ballad of Lefty Brown,"Bannack, Montana, USA",,"Bannack, Beaverhead County, Montana, United States of America",45.1610337,-112.9955907
12,/title/tt4400994/,The Ballad of Lefty Brown,"Ennis, Montana, USA",,"Ennis, Madison County, Montana, 59729, United States of America",45.348817,-111.729697
13,/title/tt4400994/,The Ballad of Lefty Brown,"Virgina City, Montana, USA",,"South Virgina Street, Sunrise Trailer Court, Conrad, Pondera County, Montana, United States of America",48.1731987,-111.9461051
14,/title/tt4400994/,The Ballad of Lefty Brown,USA,,United States,39.7837304,-100.4458825
15,/title/tt0108238/,Striking Distance,"Point State Park, Pittsburgh, Pennsylvania, USA",,"Point State Park, Downtown, Pittsburgh, Allegheny County, Pennsylvania, United States of America",40.441514350000006,-80.01008575399894
16,/title/tt0108238/,Striking Distance,"Mount Washington, Pittsburgh, Pennsylvania, USA",(early car chase scene)                        ,"Mount Washington, Pittsburgh, Allegheny County, Pennsylvania, 15211, United States of America",40.4309025,-80.0103312
17,/title/tt0108238/,Striking Distance,"Monongahela, Pennsylvania, USA",,"Monongahela, Washington County, Pennsylvania, 15063, United States of America",40.2031265,-79.9261603
