,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt1190634/,The Boys,"Hamilton, Ontario, Canada",(location)                        ,"Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada",43.2560802,-79.8728583
1,/title/tt1190634/,The Boys,"University of Toronto, Toronto, Ontario, Canada",(Hugh and Annie conversation)                        ,"University of Toronto, King's College Circle, University—Rosedale, Old Toronto, Toronto, Peel, Golden Horseshoe, Ontario, M5S 1A1, Canada",43.663461999999996,-79.39775965337452
2,/title/tt8303474/,Utopia,"Rockwood Conservation Area, Ontario, Canada",,"Rockwood Conservation Area, Alma Street, Rockcut, Guelph/Eramosa, Wellington County, Southwestern Ontario, Ontario, N0B 2K0, Canada",43.60988555,-80.14693112142487
3,/title/tt8303474/,Utopia,"Chicago, Illinois, USA",,"Chicago, Cook County, Illinois, United States of America",41.8755616,-87.6244212
4,/title/tt7221388/,Cobra Kai,"Atlanta, Georgia, USA",,"Atlanta, Georgia, United States of America",33.7490987,-84.3901849
5,/title/tt7221388/,Cobra Kai,"130 Woodlawn Dr NE, Marietta, Georgia, USA",(LaRusso family home)                        ,,,
6,/title/tt7221388/,Cobra Kai,"C.T. Martin Natatorium and Recreation Center - 3201 M.L.K. Jr Dr SW, Atlanta, Georgia, USA",(West Valley High School)                        ,,,
7,/title/tt7221388/,Cobra Kai,"Crossroads Shopping Center - 2779 Lakewood Avenue SW, Atlanta, Georgia, USA",(Cobra Kai Dojo exterior)                        ,,,
8,/title/tt6723592/,Tenet,"Linnahall, Tallinn, Estonia",(national opera house Kyiv)                        ,"Linnahall, 20, Mere pst, Vanalinn, Kesklinna linnaosa, Tallinn, Harju maakond, 10111, Eesti",59.446399299999996,24.753629347040686
9,/title/tt6723592/,Tenet,"Gateway of India, Mumbai, India",(The Protagonist talking to Priya on a boat)                        ,"Gateway of India, Chhatrapati Shivaji Maharaj Road, Kala Ghoda, A Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400032, India",18.9225882,72.8343335996685
10,/title/tt6723592/,Tenet,"Laagna Highway, Tallinn, Estonia",(car chase scene)                        ,"Laagna, Lasnamäe linnaosa, Tallinn, Harju maakond, Eesti",59.4393124,24.8380828
11,/title/tt6723592/,Tenet,"Pärnu Road, Tallinn, Estonia",(start of the car chase scene)                        ,"Pärnu, Männiku - Siimu tee, Kanavere küla, Kose vald, Harju maakond, 75116, Eesti",59.181428499999996,25.040199
12,/title/tt6723592/,Tenet,"Mumbai, India",,"Mumbai, Mumbai City, Maharashtra, India",18.9387711,72.8353355
13,/title/tt6723592/,Tenet,"Tallinn, Estonia",,"Tallinn, Harju maakond, Eesti",59.4372155,24.7453688
14,/title/tt6723592/,Tenet,"Infinity Terrace, Villa Cimbrone, Ravello, Italy",(Kat and The Protagonist talking on the terrace)                        ,"Villa Cimbrone, Via Santa Cosma, Castiglione, Ravello, Salerno, Campania, 84011, Italia",40.64333105,14.610438972575851
