,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt0119173/,G.I. Jane,"Lone Pine, California, USA",(Lybian desert/beach)                        ,"Lone Pine, Inyo County, California, 93545, United States of America",36.583175999999995,-118.07835929489717
1,/title/tt0119173/,G.I. Jane,"Jacksonville, Florida, USA",,"Jacksonville, Duval County, Florida, United States of America",30.3321838,-81.655651
2,/title/tt0119173/,G.I. Jane,"Beaufort, South Carolina, USA",,"Beaufort, Beaufort County, South Carolina, United States of America",32.4315813,-80.6698286
3,/title/tt0119173/,G.I. Jane,"S.S. Lane Victory, Pier 94, San Pedro, Los Angeles, California, USA",,,,
4,/title/tt0119173/,G.I. Jane,"Richmond, Virginia, USA",,"Richmond, Richmond City, Virginia, 23298, United States of America",37.5385087,-77.43428
5,/title/tt2057392/,Eye in the Sky,South Africa,,South Africa,-28.8166236,24.991639
6,/title/tt3181776/,Momentum,"Cape Town, South Africa",,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa",-33.928992,18.417396
7,/title/tt1608290/,Zoolander 2,"Cinecittà Studios, Cinecittà, Rome, Lazio, Italy",,,,
8,/title/tt1608290/,Zoolander 2,"New York City, New York, USA",,"New York, United States of America",40.7127281,-74.0060152
9,/title/tt1608290/,Zoolander 2,"Villa Aldobrandini, Frascati, Rome, Lazio, Italy",(Orphanage exteriors)                        ,"Villa Aldobrandini, Via Cardinal Massaia, Frascati, Roma Capitale, 00044, Italia",41.803580749999995,12.683095879249993
10,/title/tt0119707/,Mortal Kombat: Annihilation,Jordan,,الأردن,31.1667049,36.941628
11,/title/tt0119707/,Mortal Kombat: Annihilation,"Petra, Jordan",,"البتراء (Petra), ""Royal tombs"" footpath, أم صيحون, معان, 71811, Jordan / الأُرْدُن",30.3273975,35.4464006
12,/title/tt0119707/,Mortal Kombat: Annihilation,"Jerach, Jordan",,,,
13,/title/tt0119707/,Mortal Kombat: Annihilation,"Leavesden Studios, Leavesden, Hertfordshire, England, UK",(studio)                        ,"Warner Bros. Studios Leavesden, Abbots Langley, Leavesden, Hertfordshire, East of England, England, WD25 7LP, United Kingdom",51.68980175,-0.4226993868476693
14,/title/tt0137494/,Entrapment,"Duart Castle, Mull, Argyll and Bute, Scotland, UK",,"Duart Castle, Isle of Mull Railway, Craignure, Argyll and Bute, Scotland, PA65 6AZ, United Kingdom",56.4560965,-5.6551098357915475
15,/title/tt0137494/,Entrapment,"Petronas Twin Towers, Kuala Lumpur, Malaysia",,"Menara Berkembar Petronas, Pedestrian Tunnel KLCC-KL Convention Center, Bukit Bintang, Kuala Lumpur, 50088, Malaysia",3.1579678500000004,101.71120482350457
16,/title/tt0137494/,Entrapment,"Bukit Jalil Station, Kuala Lumpur, Malaysia",(Pudu station)                        ,"Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0584527,101.6874386
17,/title/tt0137494/,Entrapment,"Blenheim Palace, Woodstock, Oxfordshire, England, UK",(Bedford Palace)                        ,"Blenheim Palace, Grand Bridge, Blenheim, West Oxfordshire, Oxfordshire, South East, England, OX20 1PX, United Kingdom",51.841967249999996,-1.3625986224673587
18,/title/tt0137494/,Entrapment,"Borough Market, Borough, London, England, UK",,"Borough Market, Winchester Walk, Borough, Southwark, London Borough of Southwark, London, Greater London, England, SE1 9AQ, United Kingdom",51.50558625,-0.090487028540277
19,/title/tt0137494/,Entrapment,"Savoy Hotel, Strand, London, England, UK",,"Savoy Hotel, Strand, St Clement Danes, Covent Garden, City of Westminster, London, Greater London, England, WC2R 0EU, United Kingdom",51.5100312,-0.12026871578476368
20,/title/tt0137494/,Entrapment,"New York City, New York, USA",,"New York, United States of America",40.7127281,-74.0060152
21,/title/tt0137494/,Entrapment,USA,,United States,39.7837304,-100.4458825
22,/title/tt6160506/,Impulse,"Cayuga, Ontario, Canada",,"Cayuga, Haldimand County, Southwestern Ontario, Ontario, N0A 1E0, Canada",42.9497266,-79.8585358
23,/title/tt6160506/,Impulse,"Toronto, Ontario, Canada",,"Toronto, Peel, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347
