Code,Show Name,Location,Scene
/title/tt0065462/,"Red Rock Canyon State Park - Highway 14, Cantil, California, USA",
/title/tt0065462/,"Stage 16, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA",(studio)
/title/tt0089222/,"Kreuzberg, Berlin, Germany",
/title/tt0089222/,"Royce Hall - 340 Royce Drive, UCLA, Westwood, Los Angeles, California, USA",
/title/tt7826034/,"Chicago, Illinois, USA",
/title/tt3672742/,"Montreal, Canada",
/title/tt0089348/,"Kendall, Florida, USA",
/title/tt0089348/,"Atlanta, Georgia, USA",
/title/tt0089348/,"Fort Pierce, Florida, USA",
/title/tt0089348/,"College Park, Georgia, USA",
/title/tt4400994/,"Dillon, Montana, USA",
/title/tt4400994/,"Whitehall, Montana, USA",
/title/tt4400994/,"Montana, USA",
/title/tt0108238/,"Hall of Justice - 211 W. Temple Street, Downtown, Los Angeles, California, USA",
/title/tt0108238/,"Monessen, Pennsylvania, USA",
/title/tt0108238/,"Pittsburgh, Pennsylvania, USA",
/title/tt0367631/,"Herald Examiner - 1111 S. Broadway, Downtown, Los Angeles, California, USA",
/title/tt1542768/,"Atlanta, Georgia, USA",
/title/tt1542768/,"855 Peachtree Street, Atlanta, Georgia, USA",(Starbucks Exterior)
/title/tt0416044/,"Inner Mongolia, China",
/title/tt0233142/,"Vancouver, British Columbia, Canada",
/title/tt0233142/,"2400 Court Motel - 2400 Kingsway, Vancouver, British Columbia, Canada",
/title/tt0233142/,"Mount Vernon, Washington, USA",
/title/tt0233142/,"Las Vegas, Nevada, USA",
/title/tt0233142/,"Seattle, Washington, USA",
/title/tt1024943/,"Filmistan Studios, Mumbai, Maharashtra, India",
/title/tt0991178/,"Vancouver, British Columbia, Canada",
/title/tt1655461/,"New Orleans, Louisiana, USA",
/title/tt1655461/,"Maspalomas, Gran Canaria, Canary Islands, Spain",(Wedding scene)
/title/tt1655461/,"Arucas, Gran Canaria, Canary Islands, Spain",(Some interiors)
/title/tt1655461/,"E. Thomas St, Hammond, Louisiana, USA",(Street Scene before lunch outing)
/title/tt1655461/,"North Oaks Medical Center, Hammond, Louisiana, USA",(Medical Office scene)
/title/tt0412915/,"Equestrian statue of Charles IV, Plaza Manuel Tolsá, Mexico City, Distrito Federal, Mexico",
/title/tt0412915/,"Museo Nacional De Arte, Mexico City, Mexico",(Metropolitan Public Library)
/title/tt0072560/,"20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA",
/title/tt0169516/,New Zealand,
/title/tt0071216/,"42061 Main Street, Temecula, California, USA",(exterior of 'veterans hall' where girls are asked to dance)
/title/tt0071216/,"Paradise Cove - 28128 Pacific Coast Highway, Malibu, California, USA",
/title/tt0071216/,"El Centro, California, USA",
/title/tt0071216/,"Paramount Ranch - 2813 Cornell Road, Agoura, California, USA",
/title/tt7656570/,"Toccoa, Georgia","(Quality Inn 106 Stephen Cir, Toccoa, GA 30577)"
/title/tt3491962/,"Albuquerque, New Mexico, USA",
/title/tt0111964/,"Grassy Key, Florida, USA",
/title/tt0111964/,"Queensland, Australia",
/title/tt0099141/,"Vancouver, British Columbia, Canada",
/title/tt0099141/,"Metropolitan Hotel, Vancouver, British Columbia, Canada",(Hotel Location)
/title/tt0099141/,"Victoria, British Columbia, Canada",
/title/tt0099141/,"North Vancouver, British Columbia, Canada",(railway tunnel)
/title/tt0099141/,"Ashcroft, British Columbia, Canada",
/title/tt1179025/,"Jardin des Plantes - 57 rue Cuvier, Paris 5, Paris, France",
/title/tt1179025/,"Paris, France",
/title/tt1179025/,"Porte Saint-Denis, Paris 10, Paris, France",
/title/tt1179025/,"Studios de Bry - 2 avenue de l'Europe, Bry-sur-Marne, Val-de-Marne, France",(studio)
/title/tt3722614/,"Johannesburg, South Africa",
/title/tt0192614/,"Trafalgar Castle School, Whitby, Ontario, Canada",(insane asylum)
/title/tt0192614/,"Belfountain, Ontario, Canada",
/title/tt0192614/,"Dartmouth College, Hanover, New Hampshire, USA","(boathouse, opening scene)"
/title/tt0192614/,"Knox College, University of Toronto, Toronto, Ontario, Canada",
/title/tt0113326/,"World Trade Center, Manhattan, New York City, New York, USA",(Establishing shots)
/title/tt0093731/,"Mojave Desert, California, USA",
/title/tt0119013/,"Nice, Alpes-Maritimes, France",
/title/tt0119013/,"Antwerp, Flanders, Belgium",
/title/tt0092585/,"White House - 1600 Pennsylvania Avenue NW, Washington, District of Columbia, USA",
/title/tt0473444/,"Hengdian World Studios, Heng Dian, China",(imperial palace)
/title/tt0085276/,"Downtown, Los Angeles, California, USA",
/title/tt0085276/,"Los Angeles, California, USA",
/title/tt0085276/,"Overton, Nevada, USA",
/title/tt0085276/,"Royce Hall - 340 Royce Drive, UCLA, Westwood, Los Angeles, California, USA",
/title/tt0085276/,"UCLA, Westwood, Los Angeles, California, USA",
/title/tt0085276/,"Valley of Fire State Park - Route 169, Overton, Nevada, USA",
/title/tt0085276/,"Venice, Los Angeles, California, USA",
/title/tt0085276/,"Westwood Beach, Westwood, Los Angeles, California, USA",
/title/tt0085276/,"Windward Avenue, Venice, Los Angeles, California, USA",(Murals)
/title/tt2582498/,"Vancouver, British Columbia, Canada",
/title/tt0367479/,"Sycamore Cove State Beach, Point Mugu, California, USA",(beach scenes)
/title/tt0367479/,"Staples Center - 1111 S. Figueroa Street, Downtown, Los Angeles, California, USA",
/title/tt0367479/,"Los Angeles, California, USA",
/title/tt0367479/,"California, USA",
/title/tt4915672/,"Gold Coast, Queensland, Australia",
/title/tt7431594/,"Mumbai, Maharashtra, India",(location)
/title/tt7431594/,"Rajasthan, India",
/title/tt0208003/,"192 N Shaffer Street, Orange, California, USA",(Big Momma's house)
/title/tt0208003/,"Hollywood United Methodist Church - North Campus - 4301 Cahuenga Blvd, Toluca Lake, Los Angeles, California, USA",(interior)
/title/tt0208003/,"Orange, California, USA",
/title/tt0208003/,"Piru, California, USA",
/title/tt0208003/,"Nibley Park, 1301 East Mountain Street, Glendale, California, USA",(two on two basketball game between Big Momma and Trent Price)
/title/tt0208003/,"Beverly Hills, California, USA",
/title/tt0208003/,"2600 Franklin Canyon Drive, Beverly Hills, California, USA",(fishing)
/title/tt0208003/,"Los Angeles, California, USA",
/title/tt0099160/,"Central Park, Manhattan, New York City, New York, USA",(Park scenes)
/title/tt0099160/,"New York City, New York, USA",
/title/tt1181795/,"Bucharest, Romania",
/title/tt0098622/,"Bonneville Salt Flats, Utah, USA",
/title/tt0098622/,"California City, California, USA","(gas station, trailer park)"
/title/tt0098622/,"Plimouth Plantation - 137 Warren Avenue, Plymouth, Massachusetts, USA",
/title/tt0120570/,"Lake Buena Vista, Florida, USA",(studio) (Disney-MGM Studios at Walt Disney World)
/title/tt0120570/,"National Mall, Washington, District of Columbia, USA",(episode 2)
/title/tt0120570/,"San Diego, California, USA",(episode 10)
/title/tt5670152/,"El Dorado County California, USA",
/title/tt0109198/,"Red Hills Ranch, Sonora, California, USA",
/title/tt0109198/,"Del Rio, Texas, USA",
/title/tt2317225/,"Wales, UK",
/title/tt2317225/,"Essex, England, UK",
/title/tt0242445/,"Calgary, Alberta, Canada",
/title/tt0461703/,"Rockwood Conservation Area, Ontario, Canada",
/title/tt0461703/,"Toronto, Ontario, Canada",
/title/tt0094631/,"California, USA",
/title/tt0094631/,"Los Angeles, California, USA",
/title/tt0094631/,"1140 N Western Ave, Los Angeles, California, USA",(84 Market armed robbery shootout scene where Tugg is killed)
/title/tt0094631/,"Biltmore Hotel - 506 S. Grand Avenue, Downtown, Los Angeles, California, USA",(hotel)
/title/tt0094631/,"6353 Van Nuys Blvd, Van Nuys, California, USA",(extra-terrestrial prostitutes blowing kisses at passing car from street corner)
/title/tt0108308/,"Oregon, USA",
/title/tt0414852/,"Pitesti, Romania",
/title/tt0414852/,France,
/title/tt0414852/,"Evry, Essonne, France",
/title/tt0414852/,"Drancy, Seine-Saint-Denis, France",
/title/tt0115857/,"Museum of Science & Industry - 57th & Lake Shore Drive, Jackson Park, Hyde Park, Chicago, Illinois, USA",
/title/tt0115857/,"Evanston, Illinois, USA",
/title/tt0115857/,"Williams Bay, Wisconsin, USA",
/title/tt0115857/,"Field Museum of Natural History - 1400 S. Lake Shore Drive, Near South Side, Chicago, Illinois, USA",
/title/tt0115857/,"Barrington Hills, Illinois, USA",
/title/tt0115857/,"East Chicago, Indiana, USA",
/title/tt0115857/,"Yerkes Observatory, Williams Bay, Wisconsin, USA",
/title/tt0104346/,"British Columbia, Canada",
/title/tt0067770/,"Adra, Almería, Spain",
/title/tt0067770/,"Tabernas, Almería, Andalucía, Spain",
/title/tt0208988/,"Vancouver, British Columbia, Canada",
/title/tt0208988/,"Furry Creek Golf & Country Club, Fury Creek, British Columbia, Canada",
/title/tt0208988/,"Las Vegas, Nevada, USA",
/title/tt0115417/,"Balmain, Sydney, New South Wales, Australia",
/title/tt0115417/,"Channel 9 Studios, Willoughby, Sydney, New South Wales, Australia",(studio)
/title/tt0115417/,"Glebe, Sydney, New South Wales, Australia",
/title/tt0115417/,"Kings Cross, Sydney, New South Wales, Australia",
/title/tt0115417/,"Rozelle, Sydney, New South Wales, Australia",
/title/tt0115417/,"Sydney, New South Wales, Australia",
/title/tt0115417/,"Agar Steps, Observatory Hill, New South Wales, Australia",(Frank's house)
/title/tt0115417/,"White Bay Power Station, Sydney, New South Wales, Australia",
/title/tt0364970/,"Narvik, Nordland, Norway",
/title/tt0364970/,"Torneträsk, Norrbottens län, Sweden",(frozen lake)
/title/tt0364970/,"Milovice, Nymburk District, Czech Republic",
/title/tt0364970/,"Prague, Czech Republic",
/title/tt0364970/,Czech Republic,
/title/tt0364970/,"Barrandov Studios, Prague, Czech Republic",(studio)
/title/tt0364970/,"Studios de Bry - 2 avenue de l'Europe, Bry-sur-Marne, Val-de-Marne, France",(studio)
/title/tt0364970/,Norway,
/title/tt1439741/,"South Surrey, British Columbia, Canada",(season 2)
/title/tt1439741/,"Vancouver, British Columbia, Canada",
/title/tt0113845/,"Los Angeles, California, USA",
/title/tt0113845/,"Sony Pictures Studios - 10202 W. Washington Blvd., Culver City, California, USA",(studio)
/title/tt0117774/,"Miami, Florida, USA",
/title/tt0117774/,"The Whittier - 4035 N Meridian Avenue, Miami, Florida, USA",(Jane's penthouse)
/title/tt0117774/,USA,
/title/tt0117774/,"Bob Roth's New River Groves, 5660 Griffin Road, Davie, Florida, USA",(fruit stand)
/title/tt0089562/,"Rio de Janeiro, Brazil",
/title/tt0134269/,"San Diego, California, USA",
/title/tt2923316/,"New Orleans, Louisiana, USA",
/title/tt10327252/,"Ontario, California, USA",
/title/tt1646980/,"Santa Clarita, California, USA",
/title/tt1646980/,"Jefferson Memorial, Washington, District of Columbia, USA",(Shepherdson encourages Geary to drop his investigation)
/title/tt1156466/,"Sofia, Bulgaria",
/title/tt5769154/,"New York City, New York, USA",
/title/tt8172466/,"Toronto, Ontario, Canada",
/title/tt3727202/,"Fort Langley, British Columbia, Canada",
/title/tt3727202/,"Maple Ridge, British Columbia, Canada",(interior power company office)
/title/tt3727202/,"Hilltop Café, 23904 Fraser Highway, Langley, British Columbia, Canada",(scenes in cafe)
/title/tt1385867/,"Colonial Rd & 81st St, Brooklyn, New York City, New York, USA",
/title/tt1385867/,"McGuinness Blvd & Greenpoint Ave, Brooklyn, New York City, New York, USA",
/title/tt1385867/,"Wythe Ave & S 8th St, Brooklyn, New York City, New York, USA",
/title/tt2171867/,"Queens, New York City, New York, USA",
/title/tt5688868/,"Smith River, California, USA",(Redwood forests)
/title/tt5688868/,"Canyon Country, California, USA",(Cave)
/title/tt5688868/,"Cave Junction, Oregon, USA",(filmed on location in)
/title/tt5688868/,"Crescent City, California, USA",(filmed on location in)
/title/tt5688868/,"Willow Creek, California, USA",(filmed on location in)
/title/tt5688868/,"Los Angeles, California, USA",(filmed on location in)
/title/tt0113010/,"Coral Gables, Florida, USA",
/title/tt0113010/,"Florida Keys, Florida, USA",
/title/tt0113010/,"Miami Beach, Florida, USA",
/title/tt7335600/,"Roppongi, Tokyo, Japan",
/title/tt1147687/,"California, USA",
/title/tt1147687/,"Lucerne Valley, California, USA",
/title/tt1147687/,"Soggy Dry Lake, Lucerne Valley, California, USA",
/title/tt0280380/,"Courtenay, British Columbia, Canada",
/title/tt0280380/,Mexico,(opening credits)
/title/tt1289406/,"A12 in Marks Gate, Essex, UK",(Underpass)
/title/tt1289406/,"Elstree Studios, Borehamwood, Hertfordshire, England, UK",(studio)
/title/tt2351310/,"Seoul, South Korea",
/title/tt0454824/,"Epping, Essex, England, UK",(Attack on the French refugees)
/title/tt0454824/,"Elstree Studios, Borehamwood, Hertfordshire, England, UK",(studio)
/title/tt0071517/,"Los Angeles, California, USA",
/title/tt0071517/,"Paramount Ranch - 2813 Cornell Road, Agoura, California, USA",
/title/tt0929629/,"Vancouver, British Columbia, Canada",
/title/tt7515456/,"Operations Room, Battle of Britain Bunker, RAF Uxbridge, Uxbridge, Middlesex, England, UK",
/title/tt7515456/,"Victoria Gardens, Broadstairs, Kent, England, UK",(Frantisek meeting Zumbach and Ziggy by the bus.)
/title/tt7515456/,"Stone Bay, Broadstairs, Kent, England, UK",(beach scenes)
/title/tt0258038/,"New York, USA",
/title/tt0258038/,USA,
/title/tt0891592/,"Hollywood Center Studios - 1040 N. Las Palmas Avenue, Hollywood, Los Angeles, California, USA",(studio)
/title/tt0891592/,"Reno, Nevada, USA",
/title/tt0891592/,"Vancouver, British Columbia, Canada",
/title/tt0120696/,"Etobicoke, Toronto, Ontario, Canada",
/title/tt0059991/,"20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA",
/title/tt5238626/,"Chicago, Illinois, USA",(on location)
/title/tt0184858/,"Lion's Gate Studios, North Vancouver, British Columbia, Canada",(studio)
/title/tt0117420/,"Montréal, Québec, Canada",
/title/tt0119484/,"Cerveny Kamen, Slovakia",
/title/tt0119484/,"Spis Castle, Slovakia",
/title/tt0119484/,"Murter Island, Croatia",
/title/tt0087451/,"Los Angeles Theatre - 615 S. Broadway, Downtown, Los Angeles, California, USA","(""The Playroom"" scenes)"
/title/tt0087451/,"Santa Clarita, California, USA",
/title/tt0047706/,"Bodiam Castle, Bodiam, East Sussex, England, UK",
/title/tt0443473/,"Gold Coast, Queensland, Australia",
/title/tt0443473/,"Mount Tamborine, Queensland, Australia",
/title/tt0089421/,Zimbabwe,
/title/tt5442456/,"Hong Kong, China",(where Lin and her young son live)
/title/tt0051247/,"Tiffany Theatre, 8532 Sunset Blvd., West Hollywood, California , USA",(Office exterior)
/title/tt0051247/,"Stage 14, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",
/title/tt0051247/,"Los Angeles, California, USA",
/title/tt0119807/,"Bloomfield, New Jersey, USA",
/title/tt0119807/,"Santa Clarita, California, USA",
/title/tt0119807/,"Alhambra, California, USA",
/title/tt0306685/,"1100 Wilshire Blvd, Los Angeles, California, USA",
/title/tt0306685/,"390 S Mission Rd, Los Angeles, California, USA",
/title/tt0306685/,"Santa Clarita, California, USA",
/title/tt0090927/,"West Bank, Israel",(Lebanon Street chase)
/title/tt0090927/,"GG Israel Studios, Jerusalem, Israel",(studio)
/title/tt0090927/,"Ben-Gurion International Airport, Israel",
/title/tt0117011/,"Permanent Assurance building, Bay Street, Toronto, Ontario, Canada",(bank interior)
/title/tt0117011/,"Canary Restaurant, Toronto, Ontario, Canada","(Canary restaurant, interior and exterior)"
/title/tt0117011/,"Future Shop, Toronto, Ontario, Canada",
/title/tt0117011/,"Philadelphia, Pennsylvania, USA",
/title/tt0117011/,"Sunrise Records, Toronto, Ontario, Canada",
/title/tt0117011/,"Under the Gardiner Expressway, Lakeshore Drive, Toronto, Ontario, Canada",(driving underneath expressway)
/title/tt0117011/,"Paris, France",
/title/tt0117011/,"Villefranche-sur-Mer, Alpes-Maritimes, France",
/title/tt0119874/,"Bratislava, Slovakia",
/title/tt0119874/,Croatia,
/title/tt0119874/,"Letisko Milana Rastislava Stefánika, Bratislava, Slovakia",(Zagreb Airport)
/title/tt0119874/,"Kaviaren Verne / Danglár / U Danglára, Hviezdoslavovo námestie 18, Bratislava, Slovakia","(Pub in Vienna, Austria)"
