Code,Show Name,Location,Scene
/title/tt3606756/,"Walt Disney Animation Studios - 2100 Riverside Drive, Burbank, California, USA",
/title/tt3606756/,"Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA",
/title/tt3606756/,"New York City, New York, USA",
/title/tt0120735/,"Stables Market, Chalk Farm Road, Camden, NW1, London, England, UK",(where Winston runs his sadly low-security dope business)
/title/tt0120735/,"Dorney Court, Dorney, Buckinghamshire, England, UK",(the incompetent robbery at the country house)
/title/tt0120735/,"Pedley Street, Shoreditch, London E1, England, UK",(Eddie and Bacon escape from the law)
/title/tt0120735/,"Bethnal Green, London, England, UK",
/title/tt0120735/,"Hackney, London, England, UK",
/title/tt0120735/,"42-44 Cheshire Street, on the corner of Grimsby Street, London, England, UK",('Hatchet' Harry's office)
/title/tt0120735/,"Repton Boys Club, Bethnal Green, London, England, UK",(Boxing scene)
/title/tt0120735/,"Three Mills Studios, Three Mill Lane, Bow, London, England, UK",(studio)
/title/tt0120735/,"London, England, UK",
/title/tt0120484/,"Florida Southern College, 111 Lake Hollingsworth Dr, Lakeland, FL 33801, United States",(Medulla oblongata scene)
/title/tt0120484/,"St. Cloud, Florida, USA",
/title/tt0120484/,"Citrus Bowl - 1610 W. Church Street, Orlando, Florida, USA",(Site of Bourbon Bowl Game)
/title/tt0120484/,"DeLand, Florida, USA",
/title/tt0120484/,"Louisiana, USA",
/title/tt0120484/,"Clermont, Florida, USA",(waterfront scenes)
/title/tt1791528/,"West 2nd Street, Pomona, California, USA",(Doc Sportello and Shasta under the rain in flashback scene)
/title/tt1791528/,"Parker Center - 150 North Los Angeles Street, Downtown, Los Angeles, California, USA",(LAPD exteriors)
/title/tt1791528/,"Ambassador College, Pasadena, California, USA",(Golden Fang interiors)
/title/tt1791528/,"433 S Spring St, Los Angeles, California, USA",(interiors: Hall of Justice)
/title/tt1791528/,"6150 Laurel Canyon Blvd., North Hollywood, California, USA","(Macy's parking lot, site of Doc's turnover of the stolen drugs)"
/title/tt0112442/,"Tyler-Adams Hotel & Apartments - 2030 Park Avenue, Miami Beach, Florida, USA",(Lowrey's apartment)
/title/tt0112442/,"Biltmore Hotel - 1200 Anastasia Avenue, Coral Gables, Florida, USA",(Party and killing)
/title/tt0112442/,"Florida, USA",
/title/tt0112442/,"Anastasia Avenue, Coral Gables, Florida, USA",
/title/tt0112442/,"Miami Beach, Florida, USA",
/title/tt0112442/,"South Miami, Florida, USA",
/title/tt0467406/,"Coquitlam Centre Mall, Coquitlam, British Columbia, Canada",
/title/tt0467406/,"The Bridge Studios, Burnaby, British Columbia, Canada",(studio)
/title/tt0467406/,"Port Coquitlam, British Columbia, Canada",
/title/tt0467406/,"Burnaby, British Columbia, Canada",
/title/tt0467406/,"British Columbia, Canada",
/title/tt0107048/,"Woodstock, Illinois, USA",(Punxsutawney)
/title/tt0107048/,"Rockford, Illinois, USA",(Quarry)
/title/tt0107048/,"Waukegan, Illinois, USA",
/title/tt0107048/,"Cary, Illinois, USA",(interiors)
/title/tt0107048/,"Old Courthouse, Woodstock, Illinois, USA",
/title/tt0107048/,"Illinois, USA",
/title/tt0107048/,"Pittsburgh, Pennsylvania, USA",
/title/tt0457939/,"1883 Orlando Road, San Marino, California, USA",(exterior: Amanda's house)
